source,date,uka_code,code,site,pm10,pm10_capture,pm2.5,pm2.5_capture,latitude,longitude,site_type
aurn,2021-08-01T00:00:00Z,UKA00613,SA33,Southampton A33,13.146441,0.891129,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,10.455921,0.90457,6.219076,0.901882,50.411463,-4.227678,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,14.417516000000001,0.946237,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2021-08-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,13.042893,0.482527,6.719832,0.481183,52.132417,-0.300306,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,10.410734,0.998656,5.737218,0.998656,51.544166,0.678331,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,6.059935,0.831989,53.40495,-1.455815,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,9.611905,0.959677,5.635736,0.959677,53.378622,-1.478096,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,12.938735,0.995968,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,16.778415,0.997312,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,7.439353,0.997312,54.565819,-1.3159,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,10.417891,0.997312,5.979846,0.997312,50.908173,-1.395757,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00610,STKR,Stoke-on-Trent A50 Roadside,12.557989,0.994624,NA,NA,52.980436,-2.111898,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,10.476378,1,5.972648,1,53.02821,-2.175133,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,10.545531,1,5.695524,1,54.88361,-1.406878,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,14.89367,0.622312,7.770597,0.923387,51.632696,-3.947374,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,8.769254,1,4.986833,1,51.425286,-0.345606,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00272,THUR,Thurrock,11.855535,0.547043,NA,NA,51.47707,0.317969,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,8.50959,0.998656,5.054427,0.998656,53.37287,-3.022722,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00538,WAR,Warrington,9.758751,0.99328,4.58,0.94086,53.389225,-2.615593,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,9.948922,0.997312,5.658779,0.997312,53.54914,-2.638139,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00440,WREX,Wrexham,8.559274,1,5.235711,1,53.042282,-3.002829,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00628,WTHG,Worthing A27 Roadside,NA,NA,6.175575,0.935484,50.832947,-0.379916,Urban Traffic
aurn,2021-08-01T00:00:00Z,UKA00523,YK10,York Bootham,10.605587,0.252688,5.189655,0.233871,53.967513,-1.086514,Urban Background
aurn,2021-08-01T00:00:00Z,UKA00524,YK11,York Fishergate,13.973242,0.991935,5.515633,0.997312,53.951889,-1.075861,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00399,ABD,Aberdeen,11.916787,0.579167,7.652871,0.579167,57.15736,-2.094278,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,6.841794,1,4.357864,1,55.79216,-3.2429,Rural Background
aurn,2021-09-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,12.490486,1,7.956367,1,52.437165,-1.829999,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,16.024055,0.993056,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,18.851665,0.997222,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,14.869514,1,8.911199,1,54.59965,-5.928833,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00238,BEX,London Bexley,17.81363,0.998611,11.798536,0.998611,51.46603,0.184806,Suburban Background
aurn,2021-09-01T00:00:00Z,UKA00626,BIRR,Birmingham A4540 Roadside,16.48809,1,9.937736,1,52.476145,-1.874978,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,12.705868,1,7.797365,1,53.80489,-3.007175,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00655,BMLD,Birmingham Ladywood,12.969653,1,7.972745,1,52.481346,-1.918235,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00429,BORN,Bournemouth,NA,NA,10.709902,0.995833,50.73957,-1.826744,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,12.341559,0.998611,9.443329,0.968056,51.074793,-4.041924,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00631,BR11,Bristol Temple Way,15.620323,0.998611,NA,NA,51.457968,-2.583975,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,16.733561,0.997222,9.520223,0.995833,51.462839,-2.584482,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,16.204708,0.997222,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,20.868944,0.447222,13.801869,0.445833,51.544233,-0.175228,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,15.246744,0.991667,7.229955,0.918056,51.48178,-3.17625,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,19.812498,0.994444,15.815642,0.994444,51.374264,0.54797,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00614,CHBO,Chilbolton Observatory,11.767514,0.997222,7.561653,0.997222,51.149617,-1.438228,Rural Background
aurn,2021-09-01T00:00:00Z,UKA00624,CHBR,Christchurch Barrack Road,NA,NA,12.319658,0.8125,50.735454,-1.780888,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,11.501215,1,7.121949,1,53.244131,-1.454946,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00515,CHP,Chepstow A48,13.654462,0.998611,10.165862,0.8625,51.638094,-2.678731,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,12.236181,1,7.421282,1,53.231751,-1.456928,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,21.448697,0.995833,NA,NA,51.52229,-0.125889,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00653,CNPR,Cardiff Newport Road,17.499571,0.969444,NA,NA,51.49096,-3.152305,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,13.083547,0.973611,8.129804,0.973611,52.411628,-1.560189,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00634,COBR,Coventry Binley Road,16.684353,0.963889,NA,NA,52.407708,-1.490082,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00619,DERR,Derry Rosemount,10.66857,0.997222,5.55788,0.995833,55.002818,-7.331179,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,32.370669,0.994444,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,14.386413,0.969444,9.420857,0.745833,54.516667,-1.358547,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00546,EB,Eastbourne,15.272639,1,10.090809,1,50.805778,0.271611,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,16.164167,1,9.223111,1,53.48481,-2.334139,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,9.197431,1,5.649001,1,55.945589,-3.182186,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,11.908264,0.995833,6.812118,0.995833,55.860936,-4.238214,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00621,GKA8,Greenock A8 Roadside,11.275788,0.998611,6.962987,0.998611,55.944079,-4.734421,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,10.870414,0.994444,6.540753,0.994444,55.865782,-4.243631,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00420,GRAN,Grangemouth,7.016922,0.476389,6.51622,0.984722,56.010319,-3.704399,Urban Industrial
aurn,2021-09-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,20.922932,0.984722,15.176529,0.976389,51.518167,0.439548,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00435,HORS,London Westminster,NA,NA,13.49812,0.738889,51.49467,-0.131931,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00656,HP1,London Honor Oak Park,16.560694,1,11.012754,1,51.449674,-0.037418,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00472,HRL,London Harlington,15.736178,1,9.267169,1,51.48879,-0.441614,Urban Industrial
aurn,2021-09-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,17.220995,1,10.399347,1,53.748779999999996,-0.341222,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,22.403002,0.993056,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00434,INV2,Inverness,8.177639,1,4.645393,1,57.481308,-4.241451,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00253,KC1,London N. Kensington,15.549167,1,10.280046,1,51.52105,-0.213419,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,12.777739,0.993056,7.740652,0.993056,52.28881,-1.533119,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,11.122203,0.997222,7.092811,0.997222,52.294884,-1.542911,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00573,LECU,Leicester University,13.972294,0.9625,8.267512,0.9625,52.619904,-1.127182,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,20.932991,1,9.954167,1,53.819972,-1.576361,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00222,LEED,Leeds Centre,15.193854,1,9.118289,1,53.80378,-1.546472,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00609,LEIR,Leicester A594 Roadside,18.723682,0.990278,NA,NA,52.638742,-1.124267,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00166,LN,Lough Navar,8.646042,1,4.71736,1,54.43951,-7.900328,Rural Background
aurn,2021-09-01T00:00:00Z,UKA00230,LON6,London Eltham,13.946667,1,9.699331,1,51.45258,0.070766,Suburban Background
aurn,2021-09-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,11.02907,0.456944,6.237082,0.456944,53.34633,-2.8443329999999998,Urban Industrial
aurn,2021-09-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,16.690958,0.963889,9.949913,0.963889,53.48152,-2.237881,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00220,MID,Middlesbrough,16.703443,0.965278,8.955307,0.994444,54.569297,-1.220874,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,14.062658,0.219444,10.120076,0.366667,51.52253,-0.154611,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00528,NCA3,Newcastle Cradlewell Roadside,15.261599,0.984722,NA,NA,54.986405,-1.595362,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,16.799016,0.980556,8.936022,0.998611,54.97825,-1.610528,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,15.876811,0.997222,10.678651,0.997222,52.614823,1.302686,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,17.022842,0.965278,9.915405,0.965278,52.95473,-1.146447,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00380,NPT3,Newport,12.494132,1,7.504496,1,51.601203,-2.977281,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00632,NTN4,Northampton Spring Park,NA,NA,10.181792,0.997222,52.272257,-0.916605,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00618,NWBV,Nottingham Western Boulevard,16.283598,0.965278,NA,NA,52.969377,-1.188851,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,12.291076,1,8.012709,1,51.744806,-1.260278,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00323,PEMB,Narberth,9.862917,1,6.095543,1,51.782616,-4.69237,Rural Background
aurn,2021-09-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,13.264088,0.969444,8.282356,0.969444,50.37167,-4.142361,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00421,PMTH,Portsmouth,17.206699,0.870833,11.2965,0.870833,50.82881,-1.068583,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00651,POAR,Portsmouth Anglesea Road,17.460134,0.998611,NA,NA,50.798339,-1.095558,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00408,PRES,Preston,13.475,1,8.236766,1,53.76559,-2.680353,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,23.708855,0.998611,8.629526,0.997222,51.58395,-3.770822,Urban Industrial
aurn,2021-09-01T00:00:00Z,UKA00462,REA1,Reading New Town,16.826413,0.997222,9.311978,0.997222,51.45309,-0.944067,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00620,REA5,Reading London Road,17.951969,0.998611,NA,NA,51.454896,-0.940382,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,20.170595,0.945833,15.003315,0.945833,51.45617,0.634889,Rural Background
aurn,2021-09-01T00:00:00Z,UKA00613,SA33,Southampton A33,16.682625,0.834722,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,11.462523,0.997222,8.949721,0.994444,50.411463,-4.227678,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,22.4436,0.995833,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2021-09-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,19.20061,0.756944,14.958449,0.501389,52.132417,-0.300306,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,18.459227,0.970833,12.68242,0.970833,51.544166,0.678331,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,10.372145,0.997222,53.40495,-1.455815,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,14.757163,0.998611,9.01708,0.998611,53.378622,-1.478096,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,19.039665,0.995833,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,27.839443,0.854167,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,10.181058,0.997222,54.565819,-1.3159,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,15.325799,1,10.011472,1,50.908173,-1.395757,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00610,STKR,Stoke-on-Trent A50 Roadside,18.775543,0.995833,NA,NA,52.980436,-2.111898,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,15.033403,1,8.963938,1,53.02821,-2.175133,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,13.766875,1,8.588085,1,54.88361,-1.406878,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,19.293049,0.997222,10.468524,0.997222,51.632696,-3.947374,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,14.057575,0.991667,8.815813,0.991667,51.425286,-0.345606,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00272,THUR,Thurrock,18.427626,0.826389,NA,NA,51.47707,0.317969,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,12.28934,1,7.685303,1,53.37287,-3.022722,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00538,WAR,Warrington,12.501472,0.998611,7.094576,0.998611,53.389225,-2.615593,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,13.471424,1,8.233687,1,53.54914,-2.638139,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00440,WREX,Wrexham,12.084618,1,7.801165,1,53.042282,-3.002829,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00628,WTHG,Worthing A27 Roadside,NA,NA,7.363636,0.993056,50.832947,-0.379916,Urban Traffic
aurn,2021-09-01T00:00:00Z,UKA00523,YK10,York Bootham,14.552458,0.993056,9.607293,0.990278,53.967513,-1.086514,Urban Background
aurn,2021-09-01T00:00:00Z,UKA00524,YK11,York Fishergate,16.71404,0.990278,9.369425,0.990278,53.951889,-1.075861,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00933,ABD9,Aberdeen Erroll Park,11.325562,0.997312,4.110698,0.997312,57.1574,-2.09477,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,3.809194,0.989247,2.021089,0.989247,55.79216,-3.2429,Rural Background
aurn,2021-10-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,4.563889,0.012097,2.222231,0.012097,52.437165,-1.829999,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,13.742667,0.998656,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,18.70808,0.997312,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,10.060515,0.965054,5.352284,0.965054,54.59965,-5.928833,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00238,BEX,London Bexley,11.726613,1,7.372215,1,51.46603,0.184806,Suburban Background
aurn,2021-10-01T00:00:00Z,UKA00626,BIRR,Birmingham A4540 Roadside,12.38545,1,6.981604,1,52.476145,-1.874978,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,10.371934,0.997312,5.203565,0.997312,53.80489,-3.007175,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00655,BMLD,Birmingham Ladywood,9.096505,1,5.416879,1,52.481346,-1.918235,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00429,BORN,Bournemouth,NA,NA,8.840278,0.967742,50.73957,-1.826744,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,10.333516,0.995968,6.021651,0.99328,51.074793,-4.041924,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00631,BR11,Bristol Temple Way,12.782396,0.995968,NA,NA,51.457968,-2.583975,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,12.882667,1,7.217742,1,51.462839,-2.584482,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,13.239023,0.997312,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,11.656904,0.997312,5.978231,0.987903,51.48178,-3.17625,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00932,CARM,Carlisle Morton A595,8.621613,0.735215,6.365706,0.885753,54.885823,-2.964955,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,15.482607,0.998656,11.410569,0.991935,51.374264,0.54797,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00614,CHBO,Chilbolton Observatory,8.664233,0.998656,5.467339,0.998656,51.149617,-1.438228,Rural Background
aurn,2021-10-01T00:00:00Z,UKA00624,CHBR,Christchurch Barrack Road,NA,NA,9.048518,0.997312,50.735454,-1.780888,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,7.756418,1,4.735957,1,53.244131,-1.454946,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00515,CHP,Chepstow A48,16.113344,0.994624,5.980583,0.969086,51.638094,-2.678731,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,8.507157,1,5.124602,1,53.231751,-1.456928,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,15.074671,0.998656,NA,NA,51.52229,-0.125889,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00653,CNPR,Cardiff Newport Road,13.075732,0.99328,NA,NA,51.49096,-3.152305,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,8.766702,0.950269,5.208549,0.950269,52.411628,-1.560189,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00634,COBR,Coventry Binley Road,14.234126,0.99328,NA,NA,52.407708,-1.490082,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00619,DERR,Derry Rosemount,8.82454,0.998656,3.942127,0.998656,55.002818,-7.331179,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,26.137986,0.998656,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,10.916365,0.995968,7.056834,0.99328,54.516667,-1.358547,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00546,EB,Eastbourne,11.472656,0.998656,6.553614,0.998656,50.805778,0.271611,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,11.204993,0.995968,6.014239,0.995968,53.48481,-2.334139,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,5.642137,1,2.879779,1,55.945589,-3.182186,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,8.410719,1,3.919073,1,55.860936,-4.238214,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00621,GKA8,Greenock A8 Roadside,7.209872,0.997312,3.432412,0.997312,55.944079,-4.734421,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,6.700706,1,3.341874,1,55.865782,-4.243631,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00420,GRAN,Grangemouth,5.912607,0.967742,3.943759,0.979839,56.010319,-3.704399,Urban Industrial
aurn,2021-10-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,14.76278,0.995968,11.165753,0.981183,51.518167,0.439548,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00435,HORS,London Westminster,NA,NA,7.107623,0.899194,51.49467,-0.131931,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00656,HP1,London Honor Oak Park,9.972541,0.983871,6.139833,0.983871,51.449674,-0.037418,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00472,HRL,London Harlington,10.010334,0.997312,6.040928,0.997312,51.48879,-0.441614,Urban Industrial
aurn,2021-10-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,11.162567,1,6.331051,1,53.748779999999996,-0.341222,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,16.379034,0.86828,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00434,INV2,Inverness,6.300202,1,3.260816,1,57.481308,-4.241451,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00253,KC1,London N. Kensington,11.7375,1,7.138901,1,51.52105,-0.213419,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,8.793985,1,5.283611,1,52.28881,-1.533119,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,7.730511,1,4.889893,1,52.294884,-1.542911,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00573,LECU,Leicester University,10.031284,1,5.752045,1,52.619904,-1.127182,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,15.991916,0.994624,6.468371,0.998656,53.819972,-1.576361,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00222,LEED,Leeds Centre,11.56262,0.979839,6.065163,0.979839,53.80378,-1.546472,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00609,LEIR,Leicester A594 Roadside,15.357632,0.997312,NA,NA,52.638742,-1.124267,Urban Traffic
aurn,2021-10-01T00:00:00Z,UKA00166,LN,Lough Navar,6.039444,0.987903,2.689439,0.987903,54.43951,-7.900328,Rural Background
aurn,2021-10-01T00:00:00Z,UKA00230,LON6,London Eltham,9.855435,0.865591,6.309793,0.865591,51.45258,0.070766,Suburban Background
aurn,2021-10-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,8.968378,0.709677,4.978836,0.762097,53.34633,-2.8443329999999998,Urban Industrial
aurn,2021-10-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,12.231124,0.998656,6.785708,0.998656,53.48152,-2.237881,Urban Background
aurn,2021-10-01T00:00:00Z,UKA00220,MID,Middlesbrough,11.77203,0.965054,5.565278,0.967742,54.569297,-1.220874,Urban Background
