source,uka_code,code,site,latitude,longitude,site_type,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01
aurn,UKA00572,TED2,London Teddington Bushy Park,51.425286,-0.345606,Urban Background,10.078484,13.012326,17.540698,12.326241,7.382258,9.148301,NA,9.592325,7.588647,8.54537,6.165599,5.756292,6.503704,6.959817,16.615732,7.159571,12.178652,6.358659,4.666756,6.191304,6.416077,9.531973,10.36648,19.404038,31.780505,15.599828,10.57177,9.610046,11.356622,7.536111,5.459489,6.732671,9.398405,8.507426,11.755492,9.10203,9.487123,11.405988,14.472086,14.147966,16.248607,9.977551,11.170677,7.592339,9.174444,9.713623,13.399583,9.970121,13.435897,16.676861,10.464018,22.82106,10.682051,9.15905,9.045083,10.307764,7.514246,9.053492,11.813333,10.558858,9.682903,6.449904,8.703214,13.98374,6.659317,6.18561,3.989166,4.104632,6.664352,4.862393,13.06718,7.865033,8.868647,9.924505,13.10295,10.24315,6.169823,7.59984,8.219416,4.986833,8.815813,5.673255,8.741485,7.198148,12.081041,5.907341,16.288875,8.969215,6.888458,6.204165,5.490402,6.465967,5.798128,6.17246,7.217687,13.855712,12.37473,11.865735,6.818608,9.075011,8.02527,9.444155,4.915203,4.854696,10.11257,6.752663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.622585,5.253456,12.548521,14.019502,15.566385,10.093477,6.766286,6.165872,5.120106,5.747493,4.132598,5.106565,5.52896,6.708379
aurn,UKA00272,THUR,Thurrock,51.47707,0.317969,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81456,12.657016,7.173517,10.351968,8.407038,10.970971,4.070386,5.076687,11.379614,6.340434,6.551127,6.146936,7.57657,5.329192,9.992178,4.826801,9.512056,6.319205,5.410654,6.935131,9.062536,7.134034,12.340065,6.183708,11.853238,15.07604,18.753499,12.071851,8.019661,6.587291,5.502997,6.390166,4.936865,5.851362,6.133934,7.57432
aurn,UKA00406,TRAN,Wirral Tranmere,53.37287,-3.022722,Urban Background,8.07891,9.30015,11.773722,9.996523,4.19865,5.337135,3.759077,3.656563,6.646806,12.128091,5.766946,5.953846,7.02437,7.055331,9.655,7.220538,10.326793,8.285953,2.680976,4.57644,5.657462,8.513802,9.292329,12.313612,14.264535,10.383438,7.778331,6.340417,9.239516,5.355972,3.438015,3.586137,5.705035,4.769086,4.775174,6.435422,9.383812,8.010432,9.707537,9.621667,11.239892,9.696384,8.264613,3.14378,3.673472,5.839382,11.496245,8.248229,7.54902,15.178507,6.283379,18.8275,6.20121,5.121806,4.330491,5.569724,4.836104,5.408066,10.426011,6.936114,6.977511,6.433893,9.370695,11.071683,6.074659,7.259332,3.192724,5.796599,5.997272,5.275464,11.333673,6.398329,7.439895,8.221865,11.562258,9.325607,5.602484,5.793404,6.860731,5.054427,7.685303,4.339959,5.249202,8.591914,10.004992,6.084649,17.104751,9.414542,6.009483,6.107932,4.790051,5.213435,4.976206,5.870414,7.839328,10.325982,7.938159,7.949543,5.728587,8.973405,7.146984,7.888134,3.579555,3.432871,8.261858,5.724498,6.011668,6.246862,6.143521,6.327388,9.510556,4.63098,9.297499,5.182673,3.99877,6.270472,8.190795,6.057155,10.820372,7.622964,11.158051,12.580899,12.361615,9.949693,6.489172,5.896348,5.11202,6.05788,3.749884,7.026045,4.810652,5.774014
aurn,UKA00538,WAR,Warrington,53.389225,-2.615593,Urban Background,10.327137,16.423845,12.462433,10.909306,5.306191,6.834599,4.787184,5.880914,8.806806,13.570027,8.523916,8.042318,8.916978,10.235207,12.022507,9.524686,11.704435,10.917812,5.709474,7.478019,8.902514,10.537634,13.185833,16.868775,18.006092,13.710015,11.035753,9.516438,12.695565,7.118211,7.428526,7.04576,7.090947,6.503499,6.553149,9.275577,14.04577,9.111343,10.663563,9.148692,6.767059,9.196398,8.757599,5.067253,5.269134,7.678297,12.265909,9.004651,13.303167,15.427083,6.690217,18.62901,7.946164,8.893056,7.437313,8.101626,7.057576,NA,NA,NA,11.94386,6.822767,9.807418,12.337517,6.774194,6.926966,4.19973,6.897015,6.929577,5.663566,12.633427,8.618598,9.232747,7.177143,9.665317,8.927476,6.476383,8.174581,7.646269,4.58,7.094576,4.391053,9.175978,8.089762,10.359677,4.753333,14.648721,8.043296,5.1,4.784286,3.861154,4.675639,4.1875,4.661247,6.68845,13.872312,8.758148,7.162207,4.831206,9.176301,6.804845,7.32128,4.864329,5.33915,8.54565,6.604971,8.046039,7.197348,8.521055,6.87464,9.789757,5.458217,9.71,6.751043,5.577661,6.768506,8.143255,8.469471,15.036161,7.374593,15.018843,12.389397,13.863881,9.648766,7.820996,6.862937,6.513473,6.457604,4.823088,7.272572,6.80112,6.840659
aurn,UKA00482,WIG5,Wigan Centre,53.54914,-2.638139,Urban Background,12.568199,12.514499,16.995161,12.202546,5.885637,7.542361,6.929333,6.197912,9.298847,14.40336,15.711735,9.908333,NA,NA,12.357787,8.207143,10.887458,8.775588,4.370968,6.651724,7.27839,6.611691,16.599688,16.299593,18.182997,13.681934,9.399282,7.873796,10.409753,7.038528,8.271402,7.394886,9.256571,8.471121,12.79096,10.096904,12.058899,11.866403,12.682289,12.070803,13.93037,13.074738,11.957092,7.104808,6.463877,8.398165,12.300843,10.668699,13.877027,17.548033,6.973986,17.89805,6.728453,5.96734,5.505833,6.521887,5.722549,6.92131,13.406926,10.733584,8.600431,7.712432,9.956928,11.526776,6.918964,7.606949,3.746222,5.761165,6.824909,5.574397,12.496081,9.251185,10.870212,8.626744,12.481932,10.178795,6.005204,6.378203,7.568249,5.658779,8.233687,5.337021,9.186751,10.064835,13.111775,6.866113,17.25452,10.080458,6.874298,6.332884,5.038096,5.892034,5.884523,6.453065,10.135141,14.980501,9.928014,10.131926,5.991129,9.624842,7.288061,7.874442,4.118825,4.120363,8.317054,6.786394,8.756455,7.897071,8.087848,7.167951,9.932659,5.087514,9.042999,5.384161,4.526809,6.586922,7.699159,6.672964,12.87705,6.395339,14.395624,12.398094,13.670836,9.866064,6.843105,6.227699,5.486032,7.491486,4.934801,8.201993,7.487681,7.652624
aurn,UKA00523,YK10,York Bootham,53.967513,-1.086514,Urban Background,12.613684,15.439098,16.618304,14.272943,7.846486,9.822825,5.424053,5.146972,5.785376,12.576985,8.865963,7.682768,8.329333,10.431947,12.193481,7.447727,10.249721,8.881481,6.21663,6.239237,8.957441,9.242313,10.914971,16.190884,16.974818,14.184155,7.856793,6.26434,10.521429,6.947838,6.380523,5.437027,8.185133,6.58,11.055415,8.786821,10.562378,10.911061,13.918598,12.292297,12.926856,8.63871,7.96486,6.503994,6.844288,8.296351,18.295961,11.509663,10.748611,18.146429,9.26901,17.515,9.473243,8.561072,9.009917,10.558567,7.500556,8.139972,12.954614,11.594482,10.084046,7.967779,10.13549,10.471329,8.358491,8.086231,4.35814,5.554036,6.92396,6.873194,15.888579,8.77038,8.297297,9.192537,8.895805,7.685237,7.476011,7.722378,8.1,5.189655,9.607293,7.311321,8.970629,9.762282,11.872372,5.183459,17.218329,9.20927,6.795148,6.445531,4.64812,4.975577,5.085434,6.593792,9.446779,10.736054,8.497738,8.847988,6.009434,9.290098,7.460296,7.779637,5.421265,4.460961,7.65272,7.701754,8.693593,7.25776,6.683871,6.223022,11.356852,6.213389,10.654987,6.588317,4.544408,7.036685,8.639045,7.304645,11.465181,5.291105,12.386686,13.553633,14.375505,9.874652,8.090296,6.638773,5.184569,6.278155,5.237435,6.440379,8.164345,7.968665
aurn,UKA00524,YK11,York Fishergate,53.951889,-1.075861,Urban Traffic,14.070348,17.233533,17.541184,15.1825,8.58814,11.351852,6.230973,5.7621270000000004,8.201456,15.127019,10.827972,10.076996,11.947416,11.36543,15.276309,10.501583,13.247914,10.754363,7.66177,8.581805,11.601025,12.006566,12.615169,17.592487,23.066869,15.738955,13.334543,10.54567,12.053233,NA,7.932937,6.637391,9.24538,7.350472,11.563143,9.707268,11.456726,10.716042,15.233657,12.574861,12.875337,8.6225,8.251464,6.228571,6.74993,8.541982,14.046043,10.493894,10.097222,17.817365,7.056319,13.948324,7.808656,NA,8.36377,8.26259,NA,9.726368,10.783821,10.707132,8.856672,5.943149,8.067031,9.232591,6.924451,6.877095,5.410543,6.418699,6.874126,6.67663,13.461314,6.796961,7.028279,9.671064,9.290566,7.474157,6.225101,8.860056,9.466126,5.515633,9.369425,6.304054,7.34902,7.949051,10.821922,5.634679,15.179264,9.516573,7.580837,6.826778,6.566417,8.268742,7.167507,7.134143,10.227731,11.289039,10.056394,10.967365,6.491644,9.981487,6.562923,7.732218,4.883311,5.878195,10.779494,7.308005,7.665734,9.010417,7.118421,6.006934,10.354054,5.02312,9.615655,5.610042,4.886441,6.597574,7.698603,6.792443,12.86014,6.375913,12.041655,13.86436,13.4977,8.645851,7.791644,6.91108,6.357895,7.660811,5.669188,4.336856,6.746218,7.57112
aurn,UKA00541,ARM6,Armagh Roadside,54.353728,-6.654558,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00598,BURW,Bury Whitefield Roadside,53.559029,-2.293772,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00604,CHLG,Chesterfield Loundsley Green,53.244131,-1.454946,Urban Background,NA,NA,NA,NA,NA,7.08903,5.413909,5.697832,7.404028,12.014266,8.168436,8.434186,11.436436,10.028008,13.442157,9.299718,13.486731,10.780198,6.394065,6.543132,8.138976,8.424866,8.164525,16.305376,15.874922,13.840238,9.471237,8.539638,10.137669,7.039306,6.477688,6.082948,8.004553,6.156797,7.424268,6.583108,9.738714,9.594784,12.366263,10.9875,12.75336,9.777716,9.01121,5.872863,5.76512,6.542432,13.617647,8.191632,7.314478,15.658384,6.769179,17.704615,6.260094,7.872266,4.626749,5.430158,4.305114,5.534043,10.042657,8.069113,7.077394,5.581264,8.54224,9.819418,5.868766,7.563349,3.08135,5.92757,5.460386,4.988608,12.11473,6.521031,6.695082,8.513095,9.638815,7.334072,4.965822,6.092693,6.645739,4.695312,7.121949,4.735957,5.572873,6.676235,9.945991,5.050314,15.471537,8.183602,5.513184,5.468575,4.291306,4.925292,4.755948,5.532838,7.569932,9.311637,7.556556,8.70111,5.598849,9.225273,6.876137,7.401497,3.571701,3.575191,7.901434,5.9438,6.432569,6.315267,6.546227,5.786718,9.511254,4.30174,8.652652,4.764432,3.929231,6.006472,8.462986,6.423945,10.6123,5.030991,9.792581,13.156148,12.83696,8.331893,6.323601,5.758278,5.089892,5.818394,3.727904,6.231544,5.75533,6.755158
aurn,UKA00230,LON6,London Eltham,51.45258,0.070766,Suburban Background,NA,NA,20.567575,12.602089,5.982499,8.508513,8.575176,10.985405,8.613228,13.702016,8.552089,9.608883,10.691045,8.799282,14.189281,8.504451,13.650139,9.86633,7.826479,11.865075,8.729469,11.351351,11.174395,21.293535,24.028261,19.08238,14.08374,11.925915,12.057085,10.575838,8.165339,9.452517,11.580573,10.744471,8.348238,9.277671,11.906032,NA,9.23041,14.683188,15.298028,8.904701,9.054505,5.325403,6.933705,8.024324,12.884379,9.733057,11.752457,15.412202,10.32655,22.703771,10.843228,9.353344,8.749724,9.317447,6.730226,7.75857,9.211699,8.486739,9.735942,7.521848,8.646575,15.239466,9.511628,8.501411,6.704498,11.490204,9.546444,6.445902,15.94567,9.486757,8.150985,10.83767,12.51086,9.223045,5.986374,6.995802,7.777074,4.916233,9.699331,6.309793,7.584543,4.94242,NA,NA,NA,NA,3.608379,5.798896,4.742123,6.097737,5.160025,5.510014,6.020071,9.694196,8.065753,9.735781,5.811777,8.623724,6.952883,6.841862,6.18042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00558,SK5,Southwark A2 Old Kent Road,51.480499,-0.05955,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00610,STKR,Stoke-on-Trent A50 Roadside,52.980436,-2.111898,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.425444,5.276184,11.504929,13.994679,14.778475,10.47459,7.552431,6.495964,6.800627,7.090544,4.977647,7.974809,6.941325,7.940379
aurn,UKA00609,LEIR,Leicester A594 Roadside,52.638742,-1.124267,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.041257,5.663733,12.853032,15.653832,17.02349,10.168968,7.189431,6.335586,5.94911,6.718578,4.991503,7.906491,6.109159,7.363877
aurn,UKA00614,CHBO,Chilbolton Observatory,51.149617,-1.438228,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.586452,10.60494,15.675984,9.537083,10.398827,7.764826,5.043282,7.839059,4.525281,8.140216,7.080952,15.162534,11.698505,10.294745,8.260027,8.67375,8.109543,7.277361,4.866532,5.105147,6.917857,6.188602,6.788178,4.968826,6.782194,9.123667,9.30121,11.440962,14.173985,10.916412,12.172093,4.18497,5.604025,6.263317,10.034074,6.569564,9.669066,12.076066,8.245842,18.854362,6.602594,5.876301,5.133403,5.891241,4.416029,5.780417,7.22913,7.543301,8.149924,5.70167,8.514756,14.555188,7.046906,6.175372,4.07396,7.316359,6.647629,4.960553,10.817391,7.161661,8.357205,9.615232,13.809556,9.775867,5.049726,6.272005,6.497574,4.662095,7.561653,5.467339,6.023838,6.42314,10.571881,5.722748,14.192432,8.188974,6.610633,5.675272,5.487115,6.36944,5.163013,5.466052,5.962812,10.513867,8.2306260000000009,9.063028,6.042998,7.946343,7.132339,8.303396,4.234021,3.641949,7.30725,4.781216,5.284197,5.585492,NA,NA,7.049713,5.010739,8.035777,5.386792,5.016338,6.410809,6.96144,5.721315,10.043639,4.465015,9.210101,12.986385,13.856584,10.742,7.084091,5.878561,4.84943,5.837097,4.072573,4.902442,4.683129,5.935558
aurn,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,54.565819,-1.3159,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.938272,17.484865,11.321448,10.084086,8.008194,4.140753,6.007003,7.399887,8.336339,7.255509,12.929364,14.912,11.946305,10.266125,6.904306,9.742722,5.272361,5.666398,5.527471,7.718247,5.644609,7.472917,6.080376,7.982834,8.478595,11.740735,10.839136,12.274731,9.481047,8.21319,5.86278,6.064615,5.737956,14.401389,10.884253,9.983871,15.319933,3.431293,12.447684,9.682861,6.940916,6.866216,8.127731,7.614206,7.176391,7.95258,4.325645,5.841892,5.235593,9.495119,9.469846,7.708844,7.742775,4.953416,9.778502,9.123422,6.316712,14.206416,7.796496,6.93166,7.335689,8.878728,8.313936,6.885926,6.113402,9.260526,7.439353,10.181058,6.644323,5.337517,7.632582,8.629845,4.302849,17.894879,10.842022,8.009589,7.325905,5.320064,7.001359,6.383866,7.005413,9.544343,10.331984,8.331288,8.422371,6.171622,9.386872,5.967655,8.782979,3.982047,3.767372,7.481054,5.717949,7.444288,7.556944,7.74024,7.421779,10.438819,5.298466,9.980978,6.171548,5.367583,7.476673,9.312224,8.249661,13.22446,7.462707,12.323288,7.297872,11.295209,8.602878,7.318584,6.070957,6.416442,5.35545,5.07265,5.859482,7.052545,6.423977
aurn,UKA00619,DERR,Derry Rosemount,55.002818,-7.331179,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.982197,6.75146,6.430756,7.560455,3.982345,5.785362,5.004155,11.540995,22.328651,12.595693,13.428125,10.496062,10.536302,6.972943,9.034825,4.913675,4.563053,4.034466,5.657429,6.287097,8.614722,10.911694,12.381696,15.04297,11.968209,9.75625,8.303763,9.057639,5.388156,4.465109,5.456389,8.738192,12.89625,13.523118,13.737517,17.385887,6.919753,17.411528,7.19664,6.103611,5.710349,6.201865,6.344803,7.118271,NA,11.788845,7.727642,6.865285,7.600812,9.16156,5.579515,5.110028,2.967699,5.219158,5.35905,5.969003,9.047354,9.890983,12.625841,8.253731,7.677898,8.581571,5.361111,5.08484,6.703654,5.822446,5.55788,3.942127,4.679666,11.059219,9.488587,5.915826,13.971506,13.952514,6.512786,4.425384,2.894879,3.139423,4.646732,7.074024,10.54611,17.998652,11.226721,8.400729,8.942815,8.859331,7.00135,7.39916,3.140731,3.965714,5.851332,6.154179,10.773296,8.709287,12.382228,10.539075,11.256055,7.201669,8.037037,6.203498,4.708266,6.136494,7.889972,5.648575,8.674336,9.473046,11.689431,12.425987,11.887202,7.74477,4.759459,4.914798,4.729111,4.814634,3.83711,4.567568,5.704023,8.68065
aurn,UKA00618,NWBV,Nottingham Western Boulevard,52.969377,-1.188851,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.883671,5.07702,12.071874,14.125268,15.877309,9.960895,7.309733,6.09646,5.709726,6.623173,4.800989,7.194154,6.650151,7.585684
aurn,UKA00613,SA33,Southampton A33,50.920265,-1.463484,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.836267,12.881187,14.85146,15.918797,11.268847,8.028759,6.677241,5.612849,6.738667,4.902503,5.664129,6.708998,7.554935
aurn,UKA00620,REA5,Reading London Road,51.454896,-0.940382,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00626,BIRR,Birmingham A4540 Roadside,52.476145,-1.874978,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.251958,9.114151,NA,19.90522,18.729491,14.034179,10.024361,9.429812,10.214781,8.740556,7.36402,8.105975,10.515146,9.351096,11.76955,8.664838,10.471209,11.797321,15.335685,14.43665,18.244247,11.575156,11.241791,7.255766,8.335756,9.369771,13.647354,9.631072,11.28574,18.623283,8.742522,19.213029,7.727083,6.686216,6.551077,7.284595,5.722843,7.149488,10.765472,8.998819,8.243306,6.634885,9.719137,12.091505,7.205027,7.565773,4.026251,7.917841,7.888505,5.897169,14.052664,7.331923,8.712217,10.360315,12.40571,10.156585,6.496399,7.335525,8.420321,6.164937,9.937736,6.981604,8.59195,8.199877,14.182913,6.243526,16.344215,8.838224,6.933451,7.047493,5.545092,6.282815,6.294669,6.860756,8.140449,11.134973,8.805183,10.963282,6.45595,10.591734,7.804987,8.359114,4.559767,4.646721,10.180148,7.367874,7.917517,6.648371,7.959075,6.438535,9.872003,5.555709,10.107979,6.111725,5.44892,7.394722,9.854108,7.920418,12.054228,5.16949,11.935981,14.356802,15.343311,10.188075,7.269442,6.072613,5.724847,6.733523,5.279821,7.467091,6.418552,7.778942
aurn,UKA00621,GKA8,Greenock A8 Roadside,55.944079,-4.734421,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.126002,5.925376,6.664679,5.069838,7.972657,3.932792,4.260328,4.108966,5.124762,4.603534,4.045963,4.215368,6.146071,7.133335,7.011966,7.901336,8.261722,8.068303,4.605619,3.428926,3.647168,4.781228,6.554867,6.701564,6.491697,11.668729,6.299905,15.231994,4.528235,4.651154,4.772243,5.052442,4.80989,4.348197,6.367722,5.140911,5.075071,5.181682,6.169519,6.481799,4.863423,4.990874,3.008474,4.691423,4.540567,3.426615,5.696072,4.176985,4.533916,5.189846,6.849357,7.157884,5.33338,6.126662,6.110376,5.601072,6.962987,3.432412,3.517347,5.479539,5.836052,5.516468,13.012703,6.230415,5.552083,5.441909,3.901315,4.903199,3.736998,4.096171,5.013904,4.585312,3.969378,5.365376,4.395013,6.179871,7.27294,7.885153,3.454953,3.594652,5.579914,3.698344,3.567198,4.205685,4.500635,4.74203,6.711655,3.834866,9.663848,4.587638,3.430208,5.676367,5.916188,4.726172,6.559374,4.508396,5.808491,7.925376,9.581634,9.727688,5.619612,5.913295,5.007217,5.574167,3.389405,3.718825,4.033319,5.093219
